"backup.tipo_de_abogado","backup.giro_empresa","backup.trab_base","backup.acci_on_principal","backup.causa","backup.sueldo_diario_integrado","backup.gen","backup.ano_nac","backup.horas","backup.reinstalacion_t","backup.indem_const_t","backup.sal_caidos_t","backup.rec_hr_extra","backup.rec_20_d_ias_t","backup.sarimssinfo","backup.modo_de_termino","backup.liq_total","backup.cod_imss","backup.antig_anos","backup.djuicio","backup.id","backup.menor.3.anos"
"1","3","0","2","0",222.21,"0",NA,48,"0","1","1","0","0","0","convenio",5000,"0",6.28767123287671,2.49315068493151,1329,1
"0","1","0","1","0",390,"0",NA,60,"1","1","1","1","1","1","convenio",11000,"0",0.487671232876712,1.03013698630137,1330,1
"1","3","0","2","0",142.58,"1",NA,42,"0","1","1","0","0","0","desiste",0,"0",7.44657534246575,2.20821917808219,1331,1
"1","5","0","2","0",163.55,"0",NA,90,"0","1","1","0","0","0","convenio",35000,"0",0.495890410958904,3.78904109589041,1332,0
"1","1","0","2","0",104.52,"0",NA,48,"0","1","1","0","0","0","convenio",1500,"0",0.213698630136986,0.73972602739726,1333,1
"1","1","0","2","0",216.44,"0",NA,72,"0","1","1","0","0","0","desiste",0,"0",0.572602739726027,0.254794520547945,1334,1
"0","1","0","2","0",133.33,"0",NA,78,"0","1","1","1","0","1","convenio",7000,"0",0.367123287671233,4.02465753424658,1335,0
"1","1","0","2","0",261.03,"0",NA,63,"0","1","1","0","0","0","convenio",15000,"0",11.5917808219178,1.45205479452055,1336,1
"0","3","0","2","0",312.49,"1",NA,50,"0","1","1","1","0","0","convenio",11000,"0",2.57260273972603,0.495890410958904,1337,1
"0","1","0","1","0",1067.36,"0",NA,66,"1","1","1","1","1","1","desiste",0,"0",0.723287671232877,0.178082191780822,1338,1
"0","2","0","2","0",338.76,"0",NA,60,"0","1","1","1","0","1","convenio",4000,"0",0.446575342465753,0.756164383561644,1339,1
"0","1","0","2","0",278.54,"0",NA,60,"0","1","1","1","0","0","convenio",12000,"0",4.52328767123288,0.635616438356164,1340,1
"1","3","0","2","0",148.57,"0",NA,48,"0","1","1","0","0","0","convenio",9000,"0",0.920547945205479,1.48493150684931,1341,1
"1","1","0","2","0",139.53,"1",NA,57,"0","1","1","0","0","0","desiste",0,"0",2.12328767123288,0.701369863013699,1342,1
"1","3","0","2","0",104.64,"1",NA,48,"0","1","1","0","0","0","convenio",9000,"0",2.29315068493151,0.263013698630137,1343,1
"1","4","0","2","0",94.05,"0",NA,57,"0","1","1","0","0","0","convenio",5000,"0",0.26027397260274,0.553424657534247,1344,1
"0","6","0","2","0",171.42,"1",NA,42,"0","1","1","0","0","1","desiste",0,"0",0.802739726027397,0.0246575342465753,1345,1
"0","1","0","1","0",1198.8,"1",NA,72,"1","1","1","1","0","1","desiste",0,"0",1.72328767123288,0.764383561643836,1346,1
"0","1","0","2","0",400,"0",NA,60,"0","1","1","1","0","1","desiste",0,"0",1.66301369863014,0.731506849315068,1347,1
"0","1","0","2","0",364.36,"0",NA,72,"0","1","1","1","0","1","desiste",0,"0",2.32602739726027,1.43561643835616,1348,1
"0","1","0","2","0",435,"0",NA,91,"0","1","1","1","0","0","desiste",0,"0",25.8054794520548,3.06027397260274,1349,0
"0","3","0","1","0",591.45,"1",NA,60,"1","1","1","1","1","1","convenio",70015.3,"0",4.11780821917808,0.471232876712329,1350,1
"0","3","0","2","0",316.66,"0",NA,66,"0","1","1","1","0","1","convenio",7000,"0",5.00821917808219,1.03287671232877,1351,1
"0","2","0","2","0",186.66,"0",NA,84,"0","1","1","1","0","0","convenio",22500,"0",8.75616438356164,1.01369863013699,1352,1
"0","2","0","1","0",1000,"0",NA,78,"1","0","1","0","0","0","convenio",70000,"0",1.83835616438356,1.68219178082192,1353,1
"0","5","0","2","0",400,"0",NA,NA,"0","1","0","0","0","0","caducidad",0,"0",0.643835616438356,3.8986301369863,1354,0
"0","6","0","1","0",600,"0",NA,70,"1","0","1","1","0","1",NA,NA,"0",1.57260273972603,NA,1355,0
"0","6","0","1","0",600,"0",NA,70,"1","0","1","1","0","1",NA,NA,"0",1.11780821917808,NA,1356,0
"0","1","0","1","0",602,"0",NA,42,"1","1","1","1","1","1","convenio",50007.31,"0",4.60821917808219,0.443835616438356,1357,1
"0","1","0","2","0",562.66,"0",NA,60,"0","1","1","1","0","1","convenio",75000,"0",6.12328767123288,1.68767123287671,1358,1
"0","5","0","2","0",233.33,"0",NA,60,"0","1","1","1","0","1","convenio",42500,"0",20.2493150684931,2.21643835616438,1359,1
"0","5","0","1","0",446.33,"0",NA,72,"1","1","1","1","1","0","convenio",14300,"0",4.46027397260274,0.0438356164383562,1360,1
"0","1","0","2","0",457.14,"1",NA,66,"0","1","1","1","0","0","desiste",0,"0",1.94794520547945,0.386301369863014,1361,1
"0","3","0","2","0",144.47,"1",NA,48,"0","1","1","0","0","0","convenio",13000,"0",1.25205479452055,0.791780821917808,1362,1
"0","1","0","2","0",153.84,"0",NA,48,"0","1","1","0","0","0","convenio",6500,"0",0.980821917808219,1.3013698630137,1363,1
"0","3","1","2","0",250,"1",NA,52.5,"0","1","1","1","0","0","convenio",12000,"0",0.879452054794521,1.7041095890411,1364,1
"0","2","0","2","0",428.8,"0",NA,50,"0","1","1","0","0","0","desiste",0,"0",2.69315068493151,1.8958904109589,1365,1
"0","6","0","2","0",700,"1",NA,55,"0","1","1","1","1","1","desiste",0,"0",0.334246575342466,1.41369863013699,1366,1
"0","2","0","1","0",628.16,"1",NA,52.5,"1","1","1","0","0","0","convenio",50000,"0",0.778082191780822,2.83561643835616,1367,1
"0","7","0","1","0",1508.19,"0",NA,60,"1","0","1","1","0","1","convenio",25000,"0",0.8,0.956164383561644,1368,1
"0","2","0","1","0",714.8,"1",NA,66,"1","1","1","1","1","1","convenio",28000,"0",1.03835616438356,2.53150684931507,1369,1
"0","1","0","1","0",285.714285714286,"0",NA,51,"1","1","1","1","1","1","convenio",12000,"0",1.90958904109589,0.515068493150685,1370,1
"0","10","0","2","0",83.33,"1",NA,24,"0","1","1","0","1","0","convenio",6000,"0",1.04383561643836,1.24109589041096,1371,1
"0","3","0","2","0",247.45,"0",NA,63,"0","1","1","1","0","0","convenio",21000,"0",2.26849315068493,0.764383561643836,1372,1
"0","2","0","1","0",1000,"0",NA,60,"1","1","1","1","1","1","convenio",25000,"0",14.4575342465753,2.23013698630137,1373,1
"0","10","0","1","0",669.82,"1",NA,72,"1","1","1","1","1","0","convenio",17500,"0",3.25205479452055,0.745205479452055,1374,1
"0","10","0","1","0",669.82,"1",NA,72,"1","1","1","1","1","0","convenio",17500,"0",2.83287671232877,0.6,1375,1
"0","2","0","1","0",1801.13,"0",NA,60,"1","1","1","1","0","1","convenio",250000,"0",10.841095890411,1.03835616438356,1376,1
"0","3","0","2","0",284.27,"0",NA,81,"0","1","1","1","0","0","convenio",13000,"0",1.77534246575342,2.06301369863014,1377,1
"0","1","0","2","0",285.71,"0",NA,59.5,"0","1","1","1","0","1","convenio",206737.24,"0",2.29315068493151,1.5013698630137,1378,1
"0","3","0","1","0",238.53,"0",NA,60,"1","1","1","1","0","1","desiste",0,"0",0.0684931506849315,0.227397260273973,1379,1
"0","2","0","1","0",2551.06,"0",NA,66,"1","1","1","1","1","1","desiste",0,"0",3.38082191780822,2.37808219178082,1380,1
"0","1","0","1","0",233.33,"0",NA,54,"1","0","1","0","0","0","desiste",0,"0",0.435616438356164,0.293150684931507,1381,1
"0","2","0","1","0",1000,"1",NA,66,"1","1","1","1","1","1","convenio",35000,"0",1.08493150684932,1.05479452054795,1382,1
"0","3","0","1","0",488.82,"0",NA,64,"1","1","1","1","1","0","convenio",38000,"0",1.08493150684932,0.134246575342466,1383,1
"0","4","0","1","0",320,"0",NA,63,"1","1","1","1","1","0","convenio",19000,"0",4.52054794520548,0.216438356164384,1384,1
"0","4","0","1","0",320,"0",NA,63,"1","1","1","1","1","0","convenio",17000,"0",3.95890410958904,0.216438356164384,1385,1
"1","1","0","2","0",174.29,"0",NA,60,"0","1","1","1","0","1","convenio",10000,"0",0.156164383561644,0.446575342465753,1386,1
"0","3","0","2","0",225.12,"1",NA,72,"0","1","1","1","0","0","caducidad",0,"0",4.32328767123288,0.783561643835616,1387,1
"0","5","0","2","0",150,"1",NA,54,"0","1","1","0","0","1","convenio",12000,"0",1.68767123287671,0.975342465753425,1388,1
"0","4","0","2","0",214.33,"0",NA,126,"0","1","1","1","0","0","convenio",10000,"0",15.6164383561644,0.104109589041096,1389,1
"0","1","0","2","0",447.5,"1",NA,61,"0","1","1","1","1","1","convenio",19000,"0",1.92054794520548,0.561643835616438,1390,1
"0","3","0","2","0",1269.45,"0",NA,50,"0","1","1","1","0","1","convenio",47500,"0",0.249315068493151,3.3041095890411,1391,0
"0","2","0","1","0",535.52,"0",NA,54.5,"1","1","1","1","0","1","convenio",28000,"0",5.28767123287671,0.443835616438356,1392,1
"0","5","0","2","0",1121.29,"0",NA,90,"0","1","1","1","0","0","caducidad",0,"0",5.41917808219178,2.67123287671233,1393,1
"0","2","0","2","0",269,"1",NA,60,"0","1","1","1","0","1","convenio",10000,"0",6.79178082191781,0.912328767123288,1394,1
"0","4","0","2","0",171.42,"0",NA,45,"0","1","1","0","0","0","convenio",6034.69,"0",0.010958904109589,0.249315068493151,1395,1
"0","3","0","2","0",466.66,"1",NA,36,"0","1","1","1","0","0",NA,NA,"0",1.6027397260274,NA,1396,0
"0","3","0","2","0",216.66,"1",NA,36,"0","1","1","1","0","0",NA,NA,"0",1.57808219178082,NA,1397,0
"0","1","0","1","0",400,"0",NA,66,"1","1","1","1","1","1","desiste",0,"0",13.241095890411,0.786301369863014,1398,1
"0","3","0","2","0",142.85,"0",NA,66,"0","1","1","1","0","1","convenio",18000,"0",5.27945205479452,1.52876712328767,1399,1
"0","1","0","1","0",957,"0",NA,60,"1","0","1","1","0","1","convenio",40000,"0",9.13972602739726,0.0164383561643836,1400,1
"0","5","0","2","0",285.71,"0",NA,84,"0","1","1","1","0","0","desiste",0,"0",1.56164383561644,1.43835616438356,1401,1
"0","1","0","1","0",320,"0",NA,60,"1","1","1","1","1","0","convenio",9000,"0",0.780821917808219,0.841095890410959,1402,1
"0","3","1","2","0",740.35,"1",NA,45,"0","1","1","0","0","0","caducidad",0,"0",2.01643835616438,2.41917808219178,1403,1
"0","3","1","2","0",300,"1",NA,81,"0","1","1","1","0","0",NA,NA,"0",9.97534246575342,NA,1404,0
"0","3","1","2","0",400,"0",NA,81,"0","1","1","1","0","0",NA,NA,"0",9.78356164383562,NA,1405,0
"0","3","0","1","0",445.21,"1",NA,64,"1","1","1","1","1","0","convenio",20000,"0",0.827397260273973,1.09315068493151,1406,1
"0","1","0","2","0",360,"0",NA,66,"0","1","1","1","0","0","convenio",13000,"0",12.5095890410959,0.284931506849315,1407,1
"0","2","0","1","0",500,"0",NA,60,"1","1","1","1","1","1","convenio",50000,"0",7.33972602739726,0.145205479452055,1408,1
"0","1","0","2","0",198.73,"0",NA,66,"0","1","1","1","1","1","convenio",12000,"0",2.51232876712329,1.24383561643836,1409,1
"1","1","0","2","0",122.43,"0",NA,50,"0","1","1","0","0","0","convenio",6000,"0",5.54520547945206,0.936986301369863,1410,1
"0","1","0","2","0",131.26,"1",NA,47.5,"0","1","1","0","0","1","convenio",7000,"0",0.704109589041096,0.786301369863014,1411,1
"0","7","0","1","0",1883.2,"0",NA,60,"1","1","1","1","1","1",NA,NA,"0",0.194520547945205,NA,1412,0
"0","7","0","1","0",254.78,"1",NA,56,"1","1","1","1","1","1","caducidad",0,"0",0.720547945205479,4.63287671232877,1413,0
"0","8","0","2","0",185,"1",NA,56,"0","1","1","0","0","0","convenio",5000,"0",0.473972602739726,0.66027397260274,1414,1
"1","7","0","2","0",79.6,"0",NA,75,"0","1","1","0","0","0","convenio",4500,"0",0.473972602739726,0.424657534246575,1415,1
"1","7","0","2","0",79.6,"0",NA,42,"0","1","1","0","0","0","desiste",0,"0",0.419178082191781,1.0027397260274,1416,1
"0","6","0","2","0",566.66,"0",NA,55,"0","1","1","0","0","1","caducidad",0,"0",0.972602739726027,3.84109589041096,1417,0
"0","5","0","2","0",220,"0",NA,54,"0","1","1","0","0","1","convenio",35000,"0",10.1698630136986,0.194520547945205,1418,1
"0","9","0","2","0",1309.43,"0",NA,45,"0","1","1","0","0","0","convenio",150000,"0",5.7013698630137,0.457534246575342,1419,1
"0","8","0","2","0",413.33,"0",NA,60,"0","1","1","1","0","0","convenio",10000,"0",0.991780821917808,1.0986301369863,1420,1
"0","3","0","2","0",1166.66,"0",NA,54,"0","1","1","1","0","0","caducidad",0,"0",5.03013698630137,4.18356164383562,1421,0
"0","1","0","1","0",850,"0",NA,66,"1","1","1","1","0","1","desiste",0,"0",3.44383561643836,1.61643835616438,1422,1
"0","3","0","2","0",560,"1",NA,66,"0","1","1","1","0","1","desiste",0,"0",0.156164383561644,0.520547945205479,1423,1
"0","7","0","1","0",2533.33,"1",NA,60,"1","1","1","1","0","1","convenio",5000,"0",0.213698630136986,0.197260273972603,1424,1
"0","3","0","2","0",600,"1",NA,NA,"0","1","1","0","1","0","convenio",25000,"0",2.17808219178082,2.58630136986301,1425,1
"0","5","0","1","0",142.85,"0",NA,69,"1","1","1","1","0","1","desiste",0,"0",0.936986301369863,0.805479452054795,1426,1
"0","2","1","2","0",200,"1",NA,57,"0","1","1","1","0","1","desiste",0,"0",7.85753424657534,0.427397260273973,1427,1
"0","4","0","2","0",613.33,"0",NA,66,"0","1","1","1","0","0","caducidad",0,"0",0.901369863013699,4.38630136986301,1428,0
"0","2","0","2","0",60,"0",NA,54,"0","1","1","1","0","0","desiste",0,"0",28.2219178082192,0.150684931506849,1429,1
"0","2","0","2","0",266.66,"0",NA,72,"0","1","1","1","0","0","convenio",35000,"0",26.6109589041096,0.498630136986301,1430,1
"0","7","0","2","0",650,"0",NA,72,"0","1","1","1","1","0","convenio",36500,"0",1.71780821917808,0.827397260273973,1431,1
"0","7","0","2","0",133.33,"0",NA,78,"0","1","1","0","0","1","convenio",10000,"0",4.70958904109589,2.45479452054795,1432,1
"0","3","0","2","0",150,"1",NA,60,"0","1","1","1","0","1","caducidad",0,"0",1.27671232876712,4.66849315068493,1433,0
"0","7","0","2","0",1333.33,"1",NA,72,"0","1","1","1","0","0","desiste",0,"0",1.24931506849315,0.83013698630137,1434,1
"0","6","0","2","0",200,"0",NA,55,"0","1","0","0","0","1","caducidad",0,"0",0.750684931506849,3.84383561643836,1435,0
"0","7","0","1","0",366.09,"1",NA,48,"1","1","1","1","1","1","convenio",59991,"0",5.80821917808219,0.794520547945205,1436,1
"0","3","0","1","0",220,"1",NA,42,"1","0","1","0","1","0","convenio",3500,"0",0.446575342465753,2.36164383561644,1437,1
"0","3","0","1","0",259.94,"0",NA,77,"1","0","1","1","1","0","convenio",10000,"0",3.09315068493151,2.62465753424658,1438,1
"0","9","0","2","0",96.64,"1",NA,78,"0","1","1","1","0","0","convenio",9500,"0",0.249315068493151,2.86575342465753,1439,1
"0","11","0","2","0",366.66,"0",NA,72,"0","1","1","1","0","0","convenio",16000,"0",1.01369863013699,0.717808219178082,1440,1
"0","7","0","1","0",497.83,"0",NA,61,"1","1","1","0","1","0","convenio",35000,"0",4.41369863013699,2.76438356164384,1441,1
"0","5","0","2","0",2666.66,"0",NA,65,"0","1","1","0","0","0","convenio",50000,"0",1.02739726027397,3.09041095890411,1442,0
"0","5","0","2","0",211,"0",NA,96,"0","1","1","1","0","0","convenio",12000,"0",1.82739726027397,1.91232876712329,1443,1
"0","5","0","2","0",166.66,"0",NA,56,"0","1","1","0","0","0",NA,NA,"0",1.80547945205479,NA,1444,0
"0","5","0","2","0",190.83,"1",NA,56,"0","1","1","0","0","0",NA,NA,"0",0.964383561643836,NA,1445,0
"0","7","0","2","0",166.67,"1",NA,54,"0","1","1","1","0","0","convenio",5000,"0",0.0712328767123288,1.09041095890411,1446,1
"0","8","0","1","0",1000,"0",NA,60,"1","1","1","1","1","1","desiste",0,"0",0.887671232876712,0.0958904109589041,1447,1
"0","2","0","2","0",400,"0",NA,50,"0","1","1","0","0","1","convenio",30000,"0",15.8547945205479,1.25205479452055,1448,1
"0","3","0","1","0",150,"0",NA,63,"0","1","1","1","0","0","convenio",11000,"0",4.33698630136986,0.186301369863014,1449,1
"0","7","0","1","0",470.66,"0",NA,72,"1","1","1","0","1","1",NA,NA,"0",1.47945205479452,NA,1450,0
"0","9","0","1","0",466.66,"0",NA,72,"1","1","1","0","1","1",NA,NA,"0",1.33424657534247,NA,1451,0
"0","9","0","2","0",282.14,"0",NA,72,"0","1","1","1","0","1","desiste",0,"0",0.194520547945205,0.487671232876712,1452,1
"0","7","0","1","0",3333.33,"0",NA,50,"1","1","1","1","1","0","convenio",115000,"0",2.33424657534247,2.41643835616438,1453,1
"0","6","0","2","0",190,"0",NA,54,"0","1","1","0","0","0","convenio",6000,"0",3.95616438356164,1.73972602739726,1454,1
"1","2","0","2","0",419.71,"0",NA,52.5,"0","1","1","0","0","0","desiste",0,"0",8.01643835616438,1.72328767123288,1455,1
"1","1","0","2","0",279.63,"0",NA,140,"0","1","1","0","0","0","caducidad",0,"0",0.663013698630137,1.98356164383562,1456,1
"0","6","0","2","0",191.86,"1",NA,60,"0","1","1","1","0","0","desiste",0,"0",1.15068493150685,0.26027397260274,1457,1
"1","3","0","2","0",458.23,"0",NA,47.5,"0","1","1","0","0","0","convenio",10000,"0",0.123287671232877,0.449315068493151,1458,1
"0","1","0","2","0",73.33,"0",NA,70,"0","1","1","1","0","1","convenio",7500,"0",9.55342465753425,0.652054794520548,1459,1
"0","5","0","2","0",613.33,"0",NA,66,"0","1","1","1","0","1","convenio",10000,"0",6.17534246575342,0.989041095890411,1460,1
"0","6","0","1","0",1866.66,"0",NA,60,"0","1","1","1","1","1","desiste",0,"0",10.1506849315068,0.904109589041096,1461,1
"0","7","0","1","0",250,"1",NA,57,"1","1","1","1","0","1","desiste",0,"0",0.419178082191781,1.76986301369863,1462,1
"0","7","0","1","0",NA,"1",NA,50,"1","1","1","0","0","1","desiste",0,"0",0.482191780821918,0.0849315068493151,1463,1
"1","8","0","2","0",74.64,"1",NA,27,"0","1","1","0","0","0","convenio",2250,"0",0.0356164383561644,0.536986301369863,1464,1
"0","2","1","2","0",333.33,"0",NA,89,"0","1","1","1","1","0","convenio",137500,"0",9.58356164383562,2.85479452054795,1465,1
"0","2","0","2","0",881.84,"0",NA,48,"1","1","1","0","0","1","convenio",50000,"0",5.84383561643836,4.12876712328767,1466,0
"0","5","0","2","0",600,"0",NA,60,"0","1","1","1","0","1",NA,NA,"0",11.6657534246575,NA,1467,0
"0","5","0","2","0",600,"0",NA,60,"0","1","1","1","0","1",NA,NA,"0",19.8356164383562,NA,1468,0
"0","3","0","2","0",170.24,"1",NA,60,"0","1","1","1","0","0","convenio",7000,"0",1.01643835616438,0.487671232876712,1469,1
"0","4","0","1","0",152.31,"1",NA,50,"1","1","1","1","1","0","convenio",5000,"0",3.57808219178082,1.63561643835616,1470,1
"0","5","0","1","0",571.42,"0",NA,39,"1","0","1","0","0","1","desiste",0,"0",0.536986301369863,0.531506849315069,1471,1
"0","5","0","2","0",1000,"0",NA,NA,"0","1","1","1","0","0","convenio",4000,"0",0.147945205479452,0.4,1472,1
"0","1","0","2","0",216.27,"0",NA,NA,"0","1","1","1","0","1","convenio",15000,"0",2.21917808219178,0.764383561643836,1473,1
"0","2","1","2","0",600,"0",NA,55,"0","1","1","1","0","0","convenio",30000,"0",7.55616438356164,0.635616438356164,1474,1
"0","3","0","2","0",171.42,"1",NA,54,"0","1","1","1","0","0","convenio",8000,"0",0.66027397260274,0.345205479452055,1475,1
"0","3","0","2","0",1460.85,"1",NA,63,"0","1","1","1","0","1","convenio",11000,"0",0.580821917808219,0.843835616438356,1476,1
"0","2","0","2","0",183.33,"0",NA,60,"0","1","1","1","0","0","caducidad",0,"0",3.16712328767123,2.81643835616438,1477,1
"0","2","0","1","0",2987,"0",NA,66,"1","1","1","0","1","1","desiste",0,"0",16.0904109589041,0.468493150684932,1478,1
"0","3","0","2","0",114.11,"1",NA,60,"0","1","1","0","0","0","convenio",8000,"0",1.24657534246575,0.104109589041096,1479,1
"0","2","0","1","0",666.67,"0",NA,47.5,"1","1","1","0","1","1","desiste",0,"0",0.827397260273973,0.367123287671233,1480,1
"0","1","0","2","0",339.180952380952,"1",NA,52.5,"0","1","1","1","1","1","convenio",23000,"0",4.0027397260274,0.463013698630137,1481,1
"0","1","0","2","0",184.63,"0",NA,84,"0","1","1","1","0","0","convenio",8000,"0",0.158904109589041,0.528767123287671,1482,1
"0","1","0","2","0",181.7,"0",NA,84,"0","1","1","1","0","0","convenio",7800,"0",0.235616438356164,0.528767123287671,1483,1
"0","1","0","2","0",252.78,"0",NA,84,"0","1","1","1","0","0","convenio",10000,"0",0.857534246575342,0.528767123287671,1484,1
"0","2","0","2","0",287.69,"0",NA,69,"0","1","1","0","0","0","convenio",5000,"0",2.40821917808219,2.21095890410959,1485,1
"0","3","0","2","0",276.66,"1",NA,60,"0","1","1","1","0","1","convenio",15000,"0",2.85753424657534,2.63835616438356,1486,1
"0","6","0","2","0",244.5,"0",NA,50,"0","1","1","1","1","0","convenio",35000,"0",4.01643835616438,0.734246575342466,1487,1
"0","2","0","1","0",233.33,"1",NA,40,"1","1","1","0","1","1","convenio",15000,"0",0.810958904109589,1.46849315068493,1488,1
"0","1","0","1","0",596.62,"0",NA,60,"1","1","1","1","1","1","convenio",47433,"0",3.91232876712329,0.512328767123288,1489,1
"0","1","0","2","0",274.21,"0",NA,54,"0","1","1","1","0","1","convenio",4719.63,"0",17.013698630137,0.4,1490,1
"0","5","0","2","0",500,"0",NA,66,"0","1","1","1","0","0","convenio",2000,"0",0.564383561643836,1.84109589041096,1491,1
"0","2","0","2","0",333.33,"0",NA,55,"0","1","1","1","0","0","convenio",20000,"0",10.0493150684932,1.69041095890411,1492,1
"0","1","0","1","0",383.333333333333,"1",NA,60,"1","1","1","1","1","1","convenio",6000,"0",0.775342465753425,1.24383561643836,1493,1
"0","3","0","2","0",171.7,"0",NA,65,"0","1","1","1","0","0","desiste",0,"0",0.463013698630137,0.284931506849315,1494,1
"0","3","0","2","0",200,"0",NA,50,"0","1","0","1","0","0","convenio",9000,"0",1.46575342465753,0.202739726027397,1495,1
"0","1","0","2","0",100,"0",NA,72,"0","1","1","1","0","0","convenio",5000,"0",3.41917808219178,0.627397260273973,1496,1
"0","5","0","1","0",400,"0",NA,108,"1","0","0","1","1","1","convenio",10000,"0",11.5753424657534,1.8027397260274,1497,1
"0","11","0","1","0",580.13,"0",NA,72,"1","1","1","1","1","1","convenio",41000,"0",10.186301369863,0.947945205479452,1498,1
